age,potential,growth,hieght,weight,foot,pos1,base_potential,market_value_millions,wages_dollars,release_clause
19,74,16,178,69,Right,RB,58,0.5,650.0,1.1
18,56,6,180,73,Right,CB,50,0.06,500.0,0.117
18,57,7,168,65,Right,CM,50,0.09,550.0,0.176
20,69,10,185,73,Right,CB,59,0.45,500.0,0.698
26,61,3,168,74,Right,LB,58,0.25,500.0,0.556
20,74,11,186,76,Right,ST,63,1.1,4000.0,2.4
26,67,1,181,79,Right,CAM,66,1.0,4000.0,1.8
21,65,9,191,84,Right,GK,56,0.275,2000.0,0.0
19,75,17,180,72,Left,ST,58,0.525,1000.0,1.1
18,67,16,184,75,Left,CB,51,0.14,800.0,0.333
19,64,13,180,72,Right,ST,51,0.14,2000.0,0.333
21,77,8,172,66,Right,RB,69,3.0,5000.0,5.1
21,66,9,184,76,Right,GK,57,0.325,1000.0,0.536
22,68,7,192,74,Right,CDM,61,0.625,3000.0,1.0
23,68,7,183,71,Right,CM,61,0.65,3000.0,1.1
21,70,7,160,58,Right,LM,63,0.975,3000.0,1.6
20,69,9,188,75,Right,CB,60,0.5,2000.0,0.825
22,70,11,185,85,Left,CB,59,0.475,500.0,1.1
16,76,19,172,68,Right,CAM,57,0.4,500.0,0.81
22,65,8,196,88,Right,GK,57,0.325,850.0,0.553
16,79,21,177,78,Right,CM,58,0.625,500.0,1.6
19,71,12,173,67,Left,LB,59,0.5,1000.0,1.2
17,77,17,178,72,Left,ST,60,0.625,500.0,1.4
19,70,13,177,63,Left,LB,57,0.375,850.0,0.759
19,72,12,180,75,Right,RM,60,0.575,750.0,1.1
25,75,4,169,62,Right,GK,71,2.0,500.0,4.6
17,76,16,163,59,Left,LB,60,0.6,500.0,1.7
31,71,0,175,70,Right,CB,71,1.3,500.0,2.9
19,81,10,158,52,Right,CM,71,4.0,500.0,9.6
19,60,10,180,75,Right,CM,50,0.1,1000.0,0.155
20,79,14,187,77,Left,ST,65,1.7,2000.0,3.7
20,78,11,176,67,Left,RW,67,2.2,4000.0,3.7
19,70,15,195,82,Right,GK,55,0.25,600.0,0.519
21,69,9,180,70,Right,CM,60,0.55,2000.0,0.908
20,67,10,183,73,Left,LWB,57,0.35,950.0,0.578
19,74,14,185,75,Right,ST,60,0.6,950.0,1.2
29,60,0,178,73,Right,CDM,60,0.21,1000.0,0.284
21,68,9,184,77,Right,ST,59,0.5,1000.0,0.825
20,72,17,195,75,Right,GK,55,0.3,500.0,0.593
24,67,6,190,78,Right,GK,61,0.425,850.0,0.659
22,67,7,170,68,Right,RB,60,0.475,1000.0,0.736
29,66,0,173,68,Left,CAM,66,0.85,2000.0,1.1
20,68,10,181,75,Right,LW,58,0.45,1000.0,0.698
18,72,15,178,70,Right,RM,57,0.375,500.0,0.741
18,75,17,184,77,Left,LB,58,0.5,2000.0,1.2
18,71,16,180,70,Right,CAM,55,0.325,2000.0,0.756
21,67,8,175,72,Left,LB,59,0.475,850.0,0.736
21,67,8,174,72,Right,LM,59,0.5,800.0,0.775
19,79,10,180,68,Right,RB,69,2.9,500.0,7.0
19,79,14,182,69,Left,LB,65,1.6,650.0,3.2
16,74,21,175,70,Right,CB,53,0.275,500.0,0.66
20,75,8,192,86,Right,CB,67,2.1,500.0,5.0
19,67,13,185,78,Right,CDM,54,0.24,600.0,0.474
17,67,15,168,63,Left,LM,52,0.18,650.0,0.455
18,66,15,170,62,Left,CM,51,0.14,500.0,0.333
17,79,14,179,70,Right,CDM,65,1.5,500.0,4.2
17,73,13,174,77,Left,CB,60,0.525,500.0,1.5
20,67,10,170,61,Right,RB,57,0.35,900.0,0.595
22,66,9,178,68,Right,ST,57,0.375,1000.0,0.619
22,70,10,179,67,Right,ST,60,0.55,500.0,1.3
20,71,15,184,75,Left,LB,56,0.325,5000.0,0.853
17,64,14,176,67,Right,CM,50,0.11,500.0,0.261
16,66,17,185,71,Left,CB,49,0.11,500.0,0.261
19,72,13,184,76,Right,CDM,59,0.5,1000.0,1.1
19,61,11,185,75,Right,CDM,50,0.1,500.0,0.175
17,79,20,179,70,Right,LM,59,0.6,1000.0,1.7
17,73,18,175,68,Left,CAM,55,0.325,500.0,0.609
19,65,10,194,80,Right,ST,55,0.275,1000.0,0.426
19,62,10,183,75,Right,GK,52,0.15,500.0,0.263
18,71,17,182,75,Right,CM,54,0.275,650.0,0.516
21,66,11,193,82,Right,GK,55,0.25,2000.0,0.525
19,79,20,176,72,Right,ST,59,0.625,550.0,1.6
21,68,6,178,67,Left,ST,62,0.65,3000.0,1.1
22,64,9,178,69,Left,LM,55,0.275,1000.0,0.468
17,66,15,185,78,Right,GK,51,0.12,500.0,0.237
18,76,14,175,68,Right,RWB,62,0.875,500.0,0.0
25,61,2,190,82,Right,CDM,59,0.25,900.0,0.356
17,76,23,184,70,Right,CDM,53,0.275,500.0,0.619
19,69,13,195,80,Right,GK,56,0.3,650.0,0.653
18,66,14,183,75,Right,ST,52,0.19,500.0,0.394
19,66,11,175,64,Right,RB,55,0.25,500.0,0.588
19,65,12,177,70,Left,LB,53,0.21,500.0,0.494
19,78,15,173,68,Right,RM,63,1.1,2000.0,2.9
22,67,7,180,72,Left,CDM,60,0.475,1000.0,0.926
19,76,16,187,80,Right,RB,60,0.6,600.0,1.1
17,72,12,176,65,Left,RM,60,0.55,500.0,0.935
22,62,8,183,82,Right,ST,54,0.24,1000.0,0.396
18,68,18,173,70,Left,CM,50,0.12,500.0,0.249
18,73,20,175,75,Right,ST,53,0.25,500.0,0.563
18,73,16,173,65,Right,RB,57,0.4,500.0,0.97
18,71,12,180,81,Left,LB,59,0.5,1000.0,1.0
18,66,10,182,77,Right,RB,56,0.275,600.0,0.536
23,59,4,180,74,Right,RM,55,0.18,2000.0,0.293
17,73,17,179,72,Right,ST,56,0.35,500.0,0.726
19,67,11,177,63,Left,CDM,56,0.3,800.0,0.495
26,63,3,183,84,Right,CB,60,0.275,500.0,0.612
18,68,13,180,71,Right,GK,55,0.25,500.0,0.594
19,68,12,184,83,Right,CB,56,0.325,500.0,0.471
20,65,12,168,70,Right,CM,53,0.22,1000.0,0.319
18,78,17,175,65,Left,CAM,61,0.825,1000.0,2.2
19,81,16,184,78,Right,CB,65,1.7,500.0,4.8
20,70,15,175,74,Right,CM,55,0.3,500.0,0.833
18,74,19,177,66,Right,CM,55,0.325,500.0,0.902
19,74,16,189,75,Right,GK,58,0.475,500.0,1.3
18,74,16,178,68,Right,ST,58,0.525,1000.0,1.5
19,75,15,169,65,Left,LB,60,0.55,500.0,1.5
19,63,9,182,70,Right,GK,54,0.2,650.0,0.47
20,69,9,182,70,Right,GK,60,0.475,1000.0,1.1
17,74,12,179,74,Right,CB,62,0.85,500.0,2.0
19,76,17,173,66,Left,LB,59,0.55,500.0,1.1
18,76,16,185,75,Left,CB,60,0.6,500.0,1.1
23,69,6,174,72,Right,CM,63,0.75,500.0,1.8
20,73,9,172,62,Right,LM,64,1.3,500.0,3.1
21,69,8,163,62,Right,RM,61,0.725,500.0,1.7
20,69,9,179,68,Right,RM,60,0.55,500.0,1.3
27,68,2,187,93,Left,CB,66,0.9,500.0,2.0
24,67,7,167,74,Right,ST,60,0.5,500.0,1.2
16,75,21,188,80,Right,GK,54,0.3,500.0,0.675
19,68,16,188,72,Right,GK,52,0.18,500.0,0.338
19,78,15,169,53,Right,CDM,63,1.1,3000.0,2.7
20,67,6,196,80,Right,CB,61,0.45,800.0,0.878
20,68,9,180,75,Right,RM,59,0.5,850.0,0.975
20,72,11,169,76,Right,ST,61,0.725,2000.0,1.2
20,68,14,181,72,Right,LW,54,0.25,1000.0,0.494
17,76,21,186,76,Left,CB,55,0.375,500.0,0.844
18,69,13,171,60,Left,CM,56,0.325,500.0,0.902
18,59,10,193,77,Right,GK,49,0.08,500.0,0.14
19,57,10,175,60,Right,CM,47,0.1,1000.0,0.175
23,55,5,178,69,Right,RWB,50,0.07,1000.0,0.114
22,54,6,182,73,Right,ST,48,0.08,1000.0,0.14
18,63,8,169,64,Right,ST,55,0.275,500.0,0.646
20,72,8,170,57,Right,LM,64,1.3,500.0,3.1
20,69,8,178,74,Right,RB,61,0.675,500.0,1.6
20,78,15,177,74,Left,CB,63,1.1,500.0,3.1
21,69,8,179,71,Left,ST,61,0.75,500.0,1.8
23,66,4,171,69,Right,CDM,62,0.525,500.0,1.2
17,75,22,182,70,Right,ST,53,0.3,500.0,0.945
29,65,0,179,78,Left,CM,65,0.7,4000.0,1.1
21,60,9,180,65,Right,LM,51,0.13,1000.0,0.228
22,55,6,170,65,Right,CAM,49,0.08,2000.0,0.14
22,57,6,180,72,Right,RB,51,0.09,2000.0,0.158
24,58,4,182,73,Right,ST,54,0.16,2000.0,0.26
20,56,8,175,65,Right,CM,48,0.1,1000.0,0.175
16,74,22,173,71,Right,RM,52,0.25,500.0,0.588
18,77,14,195,87,Right,CB,63,1.0,500.0,2.8
19,74,17,182,73,Right,GK,57,0.375,500.0,0.778
21,64,9,178,73,Right,CB,55,0.275,500.0,0.646
17,78,20,174,66,Right,LW,58,0.55,500.0,1.2
19,68,14,191,77,Right,CB,54,0.24,500.0,0.486
19,70,17,190,80,Right,GK,53,0.21,500.0,0.425
18,76,16,183,70,Right,RB,60,0.6,700.0,1.2
19,74,11,191,77,Left,CB,63,0.975,2000.0,1.7
20,74,16,188,86,Right,CB,58,0.5,4000.0,1.2
26,62,1,187,75,Right,ST,61,0.4,2000.0,0.57
34,61,0,180,80,Right,ST,61,0.16,2000.0,0.216
29,57,0,175,72,Left,LB,57,0.14,1000.0,0.189
21,68,9,190,77,Right,GK,59,0.45,650.0,0.765
16,69,17,177,74,Right,RW,52,0.2,500.0,0.395
19,61,12,175,71,Left,LB,49,0.11,500.0,0.193
18,69,13,185,80,Left,CB,56,0.3,500.0,0.833
20,65,12,172,63,Left,ST,53,0.23,500.0,0.541
19,67,16,170,60,Right,ST,51,0.15,500.0,0.416
21,72,15,186,77,Right,CB,57,0.375,500.0,1.0
18,69,15,170,62,Right,CM,54,0.25,500.0,0.694
17,77,19,180,77,Right,ST,58,0.5,500.0,1.0
18,73,14,173,67,Right,RM,59,0.525,600.0,1.1
18,71,13,174,76,Right,CM,58,0.475,600.0,0.962
21,75,10,185,80,Right,ST,65,1.6,500.0,3.8
19,79,14,173,66,Right,RB,65,1.6,750.0,3.2
28,64,0,184,78,Right,RB,64,0.525,4000.0,0.814
19,70,14,174,75,Right,LW,56,0.35,800.0,0.656
17,71,20,204,79,Right,CB,51,0.15,500.0,0.338
19,70,15,178,76,Right,CM,55,0.3,500.0,0.563
19,68,14,185,80,Right,GK,54,0.22,500.0,0.413
18,76,19,186,75,Right,CB,57,0.4,500.0,0.77
17,74,21,188,78,Right,ST,53,0.3,500.0,0.69
16,70,18,174,67,Right,ST,52,0.2,500.0,0.395
26,68,5,179,73,Right,CDM,63,0.625,500.0,1.4
19,69,16,182,77,Right,CDM,53,0.23,650.0,0.431
22,69,7,180,83,Right,ST,62,0.825,500.0,1.9
20,74,11,168,66,Right,CM,63,1.0,500.0,2.4
22,69,10,190,87,Right,CB,59,0.475,500.0,1.1
19,76,13,170,68,Left,RM,63,1.1,1000.0,2.2
19,73,17,183,79,Right,ST,56,0.375,1000.0,0.759
23,69,3,185,81,Right,CDM,66,1.1,500.0,2.4
19,77,13,185,74,Left,ST,64,1.4,500.0,4.0
18,78,22,185,77,Left,GK,56,0.4,500.0,0.9
18,74,21,186,76,Right,CAM,53,0.3,500.0,0.675
20,69,7,188,80,Right,CB,62,0.725,500.0,1.7
18,67,15,178,68,Right,RB,52,0.18,500.0,0.392
17,63,16,172,65,Left,CM,47,0.12,500.0,0.261
18,67,15,172,65,Right,ST,52,0.19,500.0,0.413
19,61,9,172,65,Left,LM,52,0.17,500.0,0.298
19,78,13,183,79,Right,RB,65,1.6,2000.0,3.3
18,67,13,196,76,Right,CB,54,0.23,650.0,0.477
25,63,5,183,78,Right,RB,58,0.275,1000.0,0.433
19,66,14,179,73,Right,RB,52,0.18,2000.0,0.455
22,68,8,183,70,Left,LB,60,0.525,2000.0,0.866
20,69,10,183,75,Right,CB,59,0.45,3000.0,0.0
19,68,17,178,68,Right,CM,51,0.15,500.0,0.281
18,70,18,172,62,Right,CM,52,0.2,500.0,0.375
19,68,14,172,64,Right,CM,54,0.25,500.0,0.694
20,62,11,182,76,Left,LB,51,0.12,3000.0,0.252
19,78,9,184,76,Right,CDM,69,2.8,3000.0,4.8
21,76,12,175,68,Left,RM,64,1.4,2000.0,2.3
20,73,9,175,70,Left,LB,64,1.2,500.0,2.8
21,69,7,181,77,Right,CB,62,0.75,500.0,1.8
19,78,15,180,69,Right,RM,63,1.1,2000.0,2.3
17,70,17,193,80,Right,ST,53,0.24,500.0,0.474
26,46,0,189,87,Right,GK,46,0.035,1000.0,0.054
22,48,0,183,76,Left,GK,48,0.04,950.0,0.062
19,62,10,192,78,Right,ST,52,0.17,700.0,0.264
20,60,8,169,72,Right,CM,52,0.17,800.0,0.264
20,60,8,198,88,Right,GK,52,0.15,600.0,0.255
18,77,15,167,69,Left,CDM,62,0.875,800.0,1.9
19,67,16,174,65,Right,RB,51,0.15,2000.0,0.341
23,70,5,187,73,Left,CB,65,0.975,500.0,2.2
19,69,10,170,63,Right,CM,59,0.475,500.0,1.1
22,64,6,183,78,Left,GK,58,0.275,500.0,0.646
19,70,12,187,72,Right,CB,58,0.45,500.0,1.1
18,70,15,179,71,Right,RW,55,0.3,500.0,0.563
22,69,9,173,69,Left,LB,60,0.525,500.0,1.2
18,74,17,183,79,Left,ST,57,0.425,2000.0,1.0
21,72,10,168,65,Left,LM,62,0.9,2000.0,1.6
17,65,15,184,75,Right,CB,50,0.1,500.0,0.188
17,66,14,186,78,Right,CB,52,0.17,500.0,0.404
18,66,14,179,70,Left,CM,52,0.18,500.0,0.374
20,68,12,177,70,Left,CM,56,0.35,2000.0,0.735
17,75,20,177,74,Left,CM,55,0.35,500.0,0.893
19,62,10,185,78,Left,LB,52,0.16,500.0,0.232
21,61,9,187,80,Left,CB,52,0.17,500.0,0.247
16,74,24,185,80,Right,ST,50,0.15,500.0,0.368
17,66,15,184,75,Right,GK,51,0.12,500.0,0.249
18,74,13,181,84,Right,CB,61,0.725,500.0,2.0
38,62,0,176,68,Right,ST,62,0.14,1000.0,0.189
18,73,19,185,74,Right,CB,54,0.25,500.0,0.469
21,66,12,194,80,Right,GK,54,0.23,500.0,0.334
24,69,4,180,74,Right,CM,65,1.0,500.0,2.2
18,74,18,176,71,Left,LB,56,0.35,2000.0,0.884
19,68,10,177,72,Right,ST,58,0.45,550.0,0.698
19,72,15,181,75,Right,CDM,57,0.375,750.0,0.741
18,67,17,172,64,Right,ST,50,0.12,1000.0,0.285
23,65,7,175,70,Right,RB,58,0.4,1000.0,0.66
16,63,13,180,72,Right,ST,50,0.11,500.0,0.261
19,71,15,186,83,Left,ST,56,0.35,550.0,0.656
23,64,7,185,82,Right,CAM,57,0.325,1000.0,0.536
19,79,17,180,74,Right,ST,62,1.0,3000.0,0.0
22,67,8,182,76,Right,RB,59,0.475,2000.0,0.784
17,72,17,193,80,Right,CM,55,0.325,500.0,0.609
17,75,13,182,77,Right,ST,62,0.925,500.0,2.6
23,76,9,182,70,Right,ST,67,2.3,4000.0,4.1
17,65,16,181,65,Right,CM,49,0.12,500.0,0.285
18,63,13,189,82,Right,CB,50,0.1,500.0,0.238
17,75,21,178,70,Right,CM,54,0.325,500.0,0.731
18,71,15,185,77,Right,CAM,56,0.325,500.0,0.674
18,72,15,177,68,Right,CM,57,0.375,500.0,0.778
18,77,17,185,78,Right,ST,60,0.625,500.0,1.3
18,70,17,184,71,Right,GK,53,0.21,500.0,0.394
22,67,8,182,75,Right,ST,59,0.5,500.0,1.2
22,66,9,185,79,Right,ST,57,0.375,500.0,0.881
26,66,3,178,80,Left,LB,63,0.575,500.0,1.3
19,71,17,170,60,Left,RW,54,0.275,3000.0,0.694
20,73,11,191,85,Right,ST,62,0.875,5000.0,0.0
18,76,20,185,77,Right,CB,56,0.375,500.0,0.919
18,63,12,178,77,Right,CB,51,0.13,500.0,0.254
20,65,11,183,84,Right,ST,54,0.24,1000.0,0.396
18,72,18,180,65,Right,CAM,54,0.275,500.0,0.516
21,72,10,184,77,Left,CB,62,0.825,2000.0,1.3
21,71,9,166,62,Right,LM,62,0.9,1000.0,1.6
18,74,13,182,75,Left,LB,61,0.725,500.0,1.8
21,69,9,180,75,Right,CDM,60,0.525,750.0,1.0
18,68,15,185,75,Left,CB,53,0.2,950.0,0.415
21,68,9,190,77,Right,GK,59,0.45,650.0,0.765
16,69,17,177,74,Right,RW,52,0.2,500.0,0.395
19,61,12,175,71,Left,LB,49,0.11,500.0,0.193
18,69,13,185,80,Left,CB,56,0.3,500.0,0.833
18,75,16,173,65,Right,CM,59,0.575,500.0,1.2
18,69,9,184,73,Right,ST,60,0.525,500.0,1.2
19,65,15,185,70,Right,RM,50,0.11,850.0,0.261
20,74,10,176,74,Left,LW,64,1.3,500.0,3.1
18,70,8,172,67,Left,LB,62,0.8,500.0,1.9
20,70,9,177,58,Left,LM,61,0.725,500.0,1.7
21,68,6,187,83,Right,RB,62,0.6,500.0,1.4
23,65,7,180,76,Right,GK,58,0.35,500.0,0.823
21,58,8,185,82,Right,GK,50,0.09,750.0,0.176
23,75,8,178,64,Right,CB,67,2.1,500.0,4.8
23,76,6,170,63,Right,CB,70,2.3,500.0,5.3
33,70,0,165,60,Right,CM,70,0.975,500.0,2.0
24,76,5,175,62,Right,CB,71,2.6,500.0,5.7
18,70,13,176,68,Right,CAM,57,0.375,600.0,0.891
18,73,10,182,72,Right,CM,63,1.0,500.0,2.4
21,66,10,175,78,Right,LM,56,0.325,650.0,0.504
23,68,7,180,72,Right,ST,61,0.675,850.0,1.1
19,68,14,180,75,Right,RM,54,0.25,500.0,0.469
17,63,12,178,70,Right,CAM,51,0.13,500.0,0.228
17,74,16,181,70,Left,CB,58,0.475,500.0,0.962
18,73,18,177,70,Right,RWB,55,0.3,500.0,0.563
25,63,6,187,72,Right,GK,57,0.2,550.0,0.29
18,71,12,174,64,Right,LW,59,0.525,950.0,0.893
17,76,18,187,70,Left,LB,58,0.475,500.0,1.0
19,68,12,183,70,Left,LB,56,0.325,1000.0,0.536
18,72,14,178,70,Right,ST,58,0.475,1000.0,1.0
19,66,14,179,70,Right,CDM,52,0.18,900.0,0.338
19,67,11,175,65,Right,LM,56,0.3,600.0,0.435
17,63,14,180,70,Right,CAM,49,0.11,500.0,0.239
18,70,15,185,73,Right,CB,55,0.275,500.0,0.543
18,71,16,182,70,Right,CM,55,0.325,650.0,0.609
22,75,8,170,68,Right,RB,67,2.2,2000.0,4.3
17,82,12,178,63,Right,RW,70,3.6,500.0,8.3
19,81,10,168,58,Right,CM,71,4.0,500.0,9.2
17,73,17,189,80,Right,GK,56,0.325,500.0,0.707
16,75,19,170,65,Right,CM,56,0.35,500.0,0.726
21,71,11,178,74,Right,LB,60,0.525,2000.0,0.866
19,72,13,195,78,Right,CB,59,0.5,500.0,0.938
19,61,12,175,70,Left,LM,49,0.11,1000.0,0.16
27,66,3,181,86,Left,CB,63,0.55,500.0,1.2
20,73,14,188,74,Right,ST,59,0.55,500.0,1.6
18,74,13,177,73,Right,ST,61,0.775,500.0,2.2
19,71,13,177,66,Left,LB,58,0.475,500.0,1.3
24,60,6,185,75,Right,GK,54,0.14,500.0,0.329
18,77,15,189,74,Right,ST,62,0.925,900.0,0.0
24,69,5,180,70,Right,CDM,64,0.8,500.0,1.8
18,70,13,179,67,Right,RM,57,0.375,500.0,1.0
24,69,4,170,68,Right,CDM,65,0.925,500.0,2.1
20,69,12,169,56,Right,CM,57,0.4,2000.0,0.94
22,60,7,167,61,Right,CB,53,0.18,500.0,0.423
19,76,16,177,69,Right,CM,60,0.625,500.0,1.7
17,78,18,178,65,Right,CDM,60,0.575,500.0,1.6
18,70,17,178,73,Right,ST,53,0.24,500.0,0.45
22,65,10,195,88,Right,GK,55,0.25,800.0,0.413
18,69,16,185,76,Right,CB,53,0.22,500.0,0.413
20,72,10,192,84,Right,CB,62,0.825,1000.0,1.4
19,69,15,185,76,Right,CB,54,0.24,500.0,0.45
18,73,14,183,75,Left,LM,59,0.525,500.0,1.5
17,65,15,175,70,Left,LWB,50,0.1,500.0,0.238
20,76,15,180,73,Right,ST,61,0.8,500.0,2.2
22,63,11,185,80,Right,CB,52,0.17,1000.0,0.289
21,62,9,178,69,Right,RM,53,0.21,950.0,0.347
19,68,12,170,70,Right,CDM,56,0.325,700.0,0.504
18,78,18,195,90,Left,CM,60,0.625,1000.0,1.5
18,79,17,175,75,Right,RW,62,1.0,500.0,2.0
18,79,18,173,73,Right,CM,61,0.825,500.0,1.7
21,73,10,188,77,Left,CB,63,1.0,500.0,2.4
36,62,0,187,91,Right,GK,62,0.045,1000.0,0.065
33,62,0,188,86,Right,CB,62,0.19,3000.0,0.276
17,63,13,183,71,Right,CB,50,0.1,500.0,0.238
35,69,0,169,67,Right,LW,69,0.575,4000.0,0.776
31,63,0,185,80,Right,ST,63,0.4,500.0,0.86
24,60,7,181,78,Right,ST,53,0.19,2000.0,0.295
27,59,0,183,80,Right,ST,59,0.24,1000.0,0.3
22,63,8,187,73,Right,CB,55,0.275,1000.0,0.454
18,76,15,172,72,Right,CAM,61,0.75,500.0,2.1
20,78,14,185,82,Right,GK,64,1.2,500.0,3.3
19,68,9,177,72,Right,LM,59,0.475,800.0,0.808
21,72,11,175,61,Right,LM,61,0.725,1000.0,1.2
17,81,17,183,78,Right,ST,64,1.5,500.0,4.2
16,74,13,182,85,Right,RM,61,0.75,500.0,2.1
16,71,18,174,74,Left,LM,53,0.23,500.0,0.5
18,69,13,170,65,Left,ST,56,0.325,500.0,0.707
20,67,8,173,68,Right,ST,59,0.5,500.0,1.2
22,69,11,180,60,Right,LM,58,0.45,1000.0,0.743
24,64,5,184,78,Left,CM,59,0.35,600.0,0.464
18,61,10,187,74,Right,GK,51,0.11,500.0,0.193
20,61,9,182,65,Right,CDM,52,0.16,500.0,0.232
19,63,10,177,70,Right,RM,53,0.2,500.0,0.29
19,75,13,173,73,Right,CDM,62,0.9,2000.0,2.4
20,76,12,184,72,Right,RW,64,1.4,6000.0,0.0
19,70,17,177,70,Right,CM,53,0.24,500.0,0.45
20,71,13,189,80,Right,CM,58,0.5,2000.0,1.1
17,63,9,183,75,Right,ST,54,0.22,650.0,0.429
17,80,14,184,77,Right,ST,66,2.0,500.0,5.7
21,73,9,191,87,Right,CB,64,1.2,2000.0,0.0
19,71,17,185,72,Right,CB,54,0.275,600.0,0.571
19,74,17,183,74,Left,CM,57,0.425,1000.0,0.0
21,67,10,185,73,Left,LM,57,0.375,500.0,0.9
19,75,16,170,64,Right,CM,59,0.575,500.0,1.3
21,72,10,196,77,Right,GK,62,0.775,500.0,1.9
20,72,12,166,69,Left,LM,60,0.6,500.0,1.4
20,76,14,172,64,Left,LB,62,0.925,500.0,2.6
24,64,5,172,73,Right,ST,59,0.35,700.0,0.464
22,75,9,178,70,Right,RB,66,1.8,500.0,4.3
18,75,15,181,75,Right,LW,60,0.575,500.0,1.6
23,67,6,184,69,Left,RM,61,0.525,500.0,1.3
20,80,16,175,62,Right,LM,64,1.5,500.0,4.2
20,72,12,186,75,Right,CDM,60,0.55,500.0,1.3
20,68,8,168,64,Right,LM,60,0.55,500.0,1.3
19,74,11,185,77,Right,CB,63,0.975,500.0,2.3
20,70,10,191,85,Right,GK,60,0.475,500.0,1.1
18,72,15,190,90,Right,GK,57,0.325,500.0,0.0
25,67,3,176,70,Left,LB,64,0.725,500.0,1.6
25,68,5,179,74,Right,RB,63,0.65,3000.0,0.991
24,72,5,180,75,Right,ST,67,1.6,500.0,3.6
18,71,12,163,62,Right,RM,59,0.525,950.0,1.2
20,68,9,179,65,Left,LB,59,0.475,950.0,0.808
18,75,16,173,65,Right,CM,59,0.575,500.0,1.2
18,69,9,184,73,Right,ST,60,0.525,500.0,1.2
34,63,0,183,80,Right,CDM,63,0.16,500.0,0.344
20,74,8,181,81,Left,CM,66,1.9,500.0,4.6
22,61,9,175,70,Right,CDM,52,0.17,2000.0,0.315
34,64,0,170,64,Right,CAM,64,0.275,500.0,0.591
34,64,0,176,72,Right,ST,64,0.275,500.0,0.591
18,71,9,187,76,Right,ST,62,0.85,500.0,2.0
24,58,5,193,87,Right,GK,53,0.11,500.0,0.168
19,73,16,181,70,Right,CAM,57,0.425,1000.0,0.882
18,78,19,180,71,Right,CDM,59,0.55,500.0,1.1
23,68,8,170,66,Right,RB,60,0.525,3000.0,0.971
19,72,10,187,82,Right,CB,62,0.8,500.0,1.9
18,68,11,180,75,Right,RWB,57,0.325,500.0,0.536
26,65,0,176,74,Right,RB,65,0.7,500.0,1.5
20,62,7,180,80,Right,GK,55,0.21,500.0,0.504
25,68,3,178,79,Right,RB,65,0.875,500.0,2.0
24,74,7,186,87,Right,CB,67,1.9,500.0,4.6
18,72,12,170,59,Right,ST,60,0.575,500.0,1.4
19,74,10,186,86,Right,CB,64,1.2,500.0,2.8
20,71,9,177,64,Right,RW,62,0.875,500.0,2.1
19,66,13,177,73,Right,CM,53,0.22,850.0,0.413
20,66,12,195,86,Right,CB,54,0.24,2000.0,0.492
17,63,13,183,76,Right,GK,50,0.09,500.0,0.214
20,67,7,166,61,Right,CM,60,0.475,2000.0,1.1
18,76,20,176,79,Right,ST,56,0.4,1000.0,1.3
18,78,20,176,64,Right,RW,58,0.55,1000.0,1.7
18,71,13,178,79,Right,CB,58,0.45,850.0,1.2
17,68,17,175,68,Left,LM,51,0.15,500.0,0.281
17,78,19,189,78,Right,ST,59,0.575,600.0,1.2
19,76,13,191,80,Right,CDM,63,1.1,1000.0,2.3
18,72,16,175,67,Right,ST,56,0.375,500.0,1.0
20,66,10,170,65,Right,CM,56,0.3,500.0,0.705
31,61,0,165,64,Left,RM,61,0.275,500.0,0.591
19,69,15,182,70,Right,ST,54,0.25,500.0,0.494
23,66,7,183,82,Left,LB,59,0.425,1000.0,0.723
22,69,9,185,77,Right,CB,60,0.525,1000.0,0.866
22,67,10,185,78,Left,RM,57,0.375,1000.0,0.619
23,68,7,190,81,Right,LB,61,0.625,1000.0,1.0
23,65,6,198,93,Left,CB,59,0.325,1000.0,0.536
20,74,16,185,76,Right,LWB,58,0.525,800.0,0.984
21,61,9,190,83,Right,CB,52,0.17,850.0,0.289
17,75,20,174,71,Right,CM,55,0.35,500.0,0.788
19,62,10,180,78,Left,LB,52,0.16,600.0,0.272
20,60,9,180,77,Right,CM,51,0.13,950.0,0.221
20,59,9,173,63,Right,CM,50,0.1,900.0,0.17
18,79,15,173,68,Right,RM,64,1.4,500.0,3.9
23,71,7,179,70,Left,CAM,64,1.2,500.0,2.8
17,70,16,170,65,Right,CAM,54,0.275,500.0,0.708
19,69,12,175,68,Right,ST,57,0.4,2000.0,0.86
18,70,11,175,68,Right,RB,59,0.45,1000.0,0.99
21,72,9,182,75,Right,LM,63,1.1,2000.0,1.8
19,81,19,177,75,Right,CM,62,1.0,11000.0,2.7
21,70,9,186,78,Left,ST,61,0.75,2000.0,1.4
22,59,6,184,80,Right,CB,53,0.14,650.0,0.245
22,76,11,180,74,Right,RM,65,1.6,1000.0,2.6
19,76,14,166,60,Right,LW,62,0.95,2000.0,2.5
21,74,9,176,76,Left,LW,65,1.6,3000.0,2.7
23,69,6,180,77,Right,CM,63,0.75,500.0,1.8
21,66,8,177,75,Right,RB,58,0.425,1000.0,0.744
18,61,11,188,72,Right,GK,50,0.08,500.0,0.14
18,69,15,185,81,Right,ST,54,0.25,550.0,0.531
20,72,14,188,77,Left,LWB,58,0.475,500.0,0.986
22,73,11,191,82,Left,CB,62,0.825,1000.0,1.4
