age,potential,growth,hieght,weight,foot,pos1,base_potential,market_value_millions,wages_dollars,release_clause
23,72,6,165,61,Right,CF,66,1.4,2000.0,2.3
28,75,0,172,72,Left,LB,75,5.0,1000.0,11.0
17,75,19,190,84,Right,GK,56,0.325,500.0,0.691
18,82,16,187,73,Left,CB,66,2.0,1000.0,5.3
20,61,11,172,59,Right,LW,50,0.1,1000.0,0.165
17,81,23,180,74,Right,ST,58,0.65,500.0,1.8
19,80,12,183,73,Left,RW,68,2.9,2000.0,4.8
20,73,10,176,73,Right,CB,63,0.975,2000.0,1.6
19,64,13,190,89,Right,GK,51,0.12,550.0,0.0
22,73,8,190,82,Right,GK,65,1.4,4000.0,2.8
20,74,16,177,73,Left,LB,58,0.525,2000.0,1.3
19,74,12,175,70,Right,LW,62,0.95,4000.0,2.0
25,67,1,172,66,Left,CAM,66,1.0,2000.0,2.2
18,70,17,180,75,Right,ST,53,0.24,2000.0,0.606
27,72,0,174,70,Right,RM,72,2.5,25000.0,4.8
24,68,5,186,83,Right,CB,63,0.65,500.0,0.991
34,78,0,190,85,Right,ST,78,7.0,43000.0,11.9
19,67,11,177,63,Left,CDM,56,0.3,800.0,0.495
24,68,4,183,79,Right,CAM,64,0.85,2000.0,1.3
34,72,0,177,89,Right,CM,72,1.1,4000.0,1.7
24,82,5,190,76,Right,CB,77,14.5,47000.0,28.6
39,70,0,191,89,Right,CB,70,0.0,0.0,0.0
19,78,11,180,65,Left,LB,67,2.1,4000.0,4.6
22,79,4,190,90,Right,RB,75,7.5,18000.0,13.3
19,68,12,184,83,Right,CB,56,0.325,500.0,0.471
18,69,15,182,78,Right,GK,54,0.22,500.0,0.457
21,77,9,173,70,Right,RM,68,2.7,5000.0,4.6
18,83,14,192,85,Left,LWB,69,3.1,5000.0,0.0
35,75,0,183,80,Left,CB,75,1.5,7000.0,2.0
18,65,12,177,75,Right,ST,53,0.22,900.0,0.429
21,76,9,188,78,Right,ST,67,2.3,4000.0,4.6
18,73,17,180,79,Left,ST,56,0.375,850.0,0.778
25,79,4,164,62,Right,CM,75,8.0,1000.0,18.2
19,67,11,177,63,Left,CDM,56,0.3,800.0,0.495
32,72,0,189,80,Right,CB,72,1.5,7000.0,2.3
23,77,5,184,70,Left,LB,72,3.3,11000.0,5.2
26,71,2,188,78,Right,CDM,69,1.5,6000.0,2.4
28,78,0,187,78,Left,CDM,78,12.5,33000.0,23.8
22,83,5,173,68,Right,LB,78,20.0,90000.0,0.0
23,60,7,191,86,Right,GK,53,0.16,800.0,0.264
29,78,1,190,83,Right,CB,77,9.5,45000.0,18.8
25,64,3,196,89,Right,GK,61,0.24,2000.0,0.0
28,73,0,187,77,Left,CM,73,3.0,17000.0,6.6
22,66,6,183,77,Left,CAM,60,0.4,2000.0,0.86
17,76,19,194,84,Right,ST,57,0.4,500.0,0.75
23,69,6,182,66,Right,RB,63,0.7,2000.0,1.2
29,62,0,179,78,Right,CAM,62,0.4,2000.0,0.5
21,74,9,188,83,Right,CDM,65,1.5,500.0,3.5
21,77,10,183,81,Right,ST,67,2.3,4000.0,4.1
32,77,0,180,82,Right,CM,77,8.5,30000.0,17.9
26,70,3,193,85,Right,GK,67,1.0,3000.0,1.5
24,72,5,173,72,Left,CM,67,1.5,3000.0,2.1
24,68,5,175,73,Right,CM,63,0.725,2000.0,1.0
22,82,7,182,75,Right,CDM,75,10.5,20000.0,21.0
28,63,0,183,81,Right,CAM,63,0.475,2000.0,0.689
23,74,6,188,75,Left,LB,68,0.0,0.0,0.0
22,78,6,187,77,Right,CB,72,3.4,6000.0,7.8
36,83,0,173,67,Left,CAM,83,12.0,37000.0,25.2
18,74,17,178,70,Left,LB,57,0.4,550.0,0.83
21,72,11,169,59,Right,CM,61,0.725,500.0,1.7
22,74,7,183,75,Right,ST,67,2.1,5000.0,3.3
31,64,0,182,78,Left,LB,64,0.425,3000.0,0.914
39,73,0,185,85,Right,GK,73,0.35,2000.0,0.49
20,61,9,182,65,Right,CDM,52,0.16,500.0,0.232
21,60,11,173,65,Right,CM,49,0.1,2000.0,0.185
17,70,15,183,72,Right,GK,55,0.25,500.0,0.544
28,62,0,179,71,Left,LM,62,0.4,500.0,0.88
27,84,2,183,75,Right,GK,82,28.0,56000.0,0.0
30,79,0,177,83,Right,ST,79,0.0,0.0,0.0
24,72,4,176,76,Left,LB,68,0.975,1000.0,1.4
25,75,5,175,75,Right,ST,70,1.6,30000.0,0.0
26,85,2,173,68,Right,CM,83,44.5,42000.0,96.8
24,69,2,177,68,Right,ST,67,1.3,11000.0,2.6
35,74,0,192,86,Left,CB,74,1.1,6000.0,1.4
24,78,3,183,82,Left,RM,75,7.5,5000.0,12.6
19,64,10,185,78,Left,CB,54,0.22,550.0,0.429
20,88,6,181,67,Right,LM,82,47.5,29000.0,109.3
23,81,4,174,63,Right,CM,77,15.0,30000.0,29.6
18,69,14,178,68,Left,CM,55,0.3,500.0,0.623
27,60,0,174,76,Left,LW,60,0.25,550.0,0.363
29,68,0,178,74,Right,ST,68,1.2,9000.0,1.7
17,86,16,185,72,Right,RM,70,4.0,2000.0,10.9
18,75,16,178,74,Right,RB,59,0.55,700.0,1.1
18,78,17,175,65,Left,CAM,61,0.825,1000.0,2.2
18,72,12,181,77,Left,LM,60,0.575,750.0,0.978
28,53,0,164,51,Right,CDM,53,0.08,500.0,0.108
22,66,7,182,72,Right,CM,59,0.45,3000.0,0.0
24,76,5,175,69,Right,CM,71,2.8,9000.0,4.4
26,54,1,188,87,Right,ST,53,0.11,500.0,0.179
35,61,0,180,74,Right,CB,61,0.09,1000.0,0.158
22,79,9,185,73,Right,CAM,70,3.6,14000.0,7.6
19,73,16,186,79,Right,ST,57,0.425,2000.0,0.946
19,65,10,180,72,Right,CB,55,0.0,0.0,0.0
24,61,6,177,68,Right,CDM,55,0.18,2000.0,0.333
31,73,0,175,73,Right,RW,73,2.5,31000.0,4.5
21,77,13,178,73,Right,CM,64,1.4,1000.0,3.8
22,80,6,185,71,Right,RB,74,6.5,46000.0,0.0
31,66,0,175,72,Left,LM,66,0.7,500.0,1.5
20,75,13,180,70,Left,LB,62,0.925,3000.0,2.6
20,75,10,178,71,Right,LM,65,1.6,3000.0,2.6
27,72,0,174,70,Right,RM,72,2.5,25000.0,4.8
18,75,17,176,65,Right,RW,58,0.525,1000.0,1.1
21,58,8,185,82,Right,GK,50,0.09,750.0,0.176
21,66,9,179,78,Right,CB,57,0.35,1000.0,0.508
23,80,10,173,68,Right,CDM,70,3.3,4000.0,5.4
38,64,0,191,82,Right,CB,64,0.0,0.0,0.0
18,82,20,192,80,Right,ST,62,1.1,2000.0,3.1
28,80,0,173,71,Right,CF,80,21.5,14000.0,32.3
33,71,0,172,76,Left,LM,71,1.2,51000.0,2.3
23,73,7,179,72,Left,LB,66,1.6,950.0,2.5
24,75,5,177,75,Right,LM,70,2.4,20000.0,4.7
29,72,0,173,70,Right,LM,72,2.3,16000.0,3.8
26,75,1,168,69,Left,CAM,74,5.0,19000.0,9.9
23,80,5,178,70,Left,LB,75,8.0,49000.0,15.8
19,76,16,187,81,Right,RB,60,0.6,2000.0,1.3
23,70,6,174,71,Left,LB,64,0.875,3000.0,1.8
26,78,3,179,74,Left,CDM,75,6.5,10000.0,10.9
21,56,7,175,77,Right,CAM,49,0.1,900.0,0.165
21,63,12,182,75,Right,CB,51,0.14,500.0,0.217
26,70,1,169,58,Right,CAM,69,1.6,500.0,3.5
20,58,6,183,70,Right,ST,52,0.13,500.0,0.189
20,86,6,182,72,Right,RB,80,30.5,22000.0,70.2
30,70,0,176,81,Right,CM,70,1.5,13000.0,2.3
31,67,0,181,77,Right,CB,67,0.7,500.0,1.5
27,65,0,178,74,Right,CB,65,0.65,4000.0,1.1
17,70,16,185,70,Left,LWB,54,0.25,500.0,0.469
18,75,15,175,72,Right,CDM,60,0.55,500.0,1.1
22,81,11,180,73,Left,CDM,70,3.4,5000.0,7.8
32,66,0,183,78,Right,ST,66,0.5,4000.0,0.0
16,65,11,186,79,Right,GK,54,0.19,500.0,0.314
24,68,5,194,88,Right,CB,63,0.65,500.0,1.4
32,50,0,180,69,Right,CDM,50,0.03,1000.0,0.047
29,67,0,183,79,Right,ST,67,1.0,5000.0,1.5
31,66,0,180,88,Right,LM,66,0.7,3000.0,1.1
19,72,14,190,79,Right,CDM,58,0.45,1000.0,0.956
22,71,7,181,75,Right,CDM,64,0.575,1000.0,0.949
18,80,16,177,70,Left,LB,64,1.4,700.0,3.1
21,71,9,181,72,Right,ST,62,0.9,700.0,1.3
27,48,0,182,70,Right,CM,48,0.05,2000.0,0.078
30,80,0,177,67,Right,CM,80,20.0,47000.0,38.0
24,70,5,189,90,Right,ST,65,1.1,4000.0,2.0
35,73,0,194,85,Right,ST,73,1.3,15000.0,2.0
19,64,11,180,75,Right,CB,53,0.19,500.0,0.295
27,71,0,178,72,Left,CM,71,2.0,7000.0,3.2
23,82,8,179,67,Left,RM,74,9.5,34000.0,18.1
23,73,5,187,76,Right,RM,68,1.8,8000.0,2.8
16,70,18,174,67,Right,ST,52,0.2,500.0,0.395
22,75,8,186,74,Left,CB,67,2.1,2000.0,4.8
18,71,10,174,73,Left,LB,61,0.65,500.0,1.5
23,83,7,192,88,Right,CB,76,14.0,15000.0,23.8
18,69,16,183,70,Right,GK,53,0.21,1000.0,0.52
27,66,0,173,68,Left,LB,66,0.825,2000.0,1.2
19,76,16,195,87,Right,GK,60,0.575,650.0,1.5
17,72,18,177,71,Right,LM,54,0.275,500.0,0.571
19,78,19,172,70,Right,CM,59,0.575,3000.0,1.3
19,72,12,192,81,Right,ST,60,0.6,4000.0,1.3
19,68,15,178,70,Right,RB,53,0.21,650.0,0.415
23,71,5,179,71,Right,RM,66,1.3,500.0,2.9
25,75,3,194,91,Right,CB,72,2.8,11000.0,0.0
21,64,13,167,61,Right,CAM,51,0.14,500.0,0.277
22,65,5,176,72,Right,LW,60,0.375,2000.0,0.684
17,64,13,188,78,Right,ST,51,0.13,500.0,0.257
20,69,11,172,65,Left,RM,58,0.45,500.0,1.1
20,72,11,182,70,Right,RM,61,0.725,6000.0,0.0
21,81,9,175,70,Right,RM,72,5.5,5000.0,9.6
23,58,3,180,80,Right,GK,55,0.13,500.0,0.211
32,81,0,185,82,Left,RW,81,20.5,14000.0,30.8
32,67,0,190,89,Right,CB,67,0.65,5000.0,1.0
18,76,14,175,68,Right,RWB,62,0.875,500.0,0.0
29,72,0,186,82,Right,ST,72,2.3,750.0,5.1
16,72,15,172,60,Right,ST,57,0.375,500.0,0.703
26,65,2,185,79,Right,CB,63,0.525,500.0,1.2
31,70,0,183,73,Right,CM,70,1.3,9000.0,2.5
29,68,0,190,82,Right,CB,68,1.0,500.0,2.2
23,73,0,179,77,Left,ST,73,3.6,13000.0,7.9
19,69,16,176,66,Left,LB,53,0.23,600.0,0.477
18,65,12,176,75,Right,ST,53,0.22,500.0,0.385
23,86,3,177,75,Right,ST,83,50.0,71000.0,88.8
29,72,0,185,84,Right,RM,72,2.3,7000.0,3.5
20,73,10,173,65,Right,LM,63,1.1,2000.0,1.8
35,65,0,183,80,Right,ST,65,0.25,1000.0,0.363
31,70,0,175,74,Right,ST,70,1.6,6000.0,0.0
19,76,17,184,70,Right,CAM,59,0.575,3000.0,1.5
22,73,9,187,83,Right,ST,64,1.3,5000.0,2.1
18,71,12,183,72,Right,ST,59,0.525,800.0,0.866
19,79,14,182,69,Left,LB,65,1.6,650.0,3.2
22,73,8,162,60,Left,CAM,65,1.6,500.0,3.8
25,75,2,180,71,Right,RB,73,3.5,23000.0,6.9
26,66,1,178,77,Left,LM,65,0.85,2000.0,1.3
37,67,0,182,79,Right,GK,67,0.11,500.0,0.242
27,60,0,178,75,Right,CAM,60,0.25,500.0,0.538
25,66,7,192,92,Right,CB,59,0.4,750.0,0.58
23,67,5,183,76,Right,CB,62,0.55,2000.0,1.0
27,68,0,178,76,Right,RW,68,1.3,500.0,2.9
20,76,12,185,73,Left,CDM,64,1.3,7000.0,0.0
23,68,8,183,76,Right,CB,60,0.5,2000.0,1.1
18,77,18,185,79,Right,ST,59,0.575,600.0,1.2
30,61,0,182,72,Left,CDM,61,0.275,500.0,0.591
27,67,0,165,65,Left,LW,67,1.1,500.0,2.4
32,76,0,189,82,Right,GK,76,3.7,1000.0,8.1
16,73,12,180,68,Left,CB,61,0.7,500.0,1.3
21,74,8,183,75,Right,CF,66,1.9,4000.0,3.3
21,71,10,177,68,Left,CAM,61,0.725,1000.0,1.2
19,71,15,184,70,Right,CAM,56,0.35,2000.0,0.971
19,75,15,175,72,Right,LM,60,0.575,500.0,1.1
29,63,0,186,75,Right,CB,63,0.4,4000.0,0.7
18,73,19,176,75,Right,CAM,54,0.275,500.0,0.543
27,69,1,160,74,Right,CM,68,1.4,500.0,3.2
18,59,10,170,70,Left,LB,49,0.09,500.0,0.158
20,70,15,183,75,Right,CM,55,0.3,650.0,0.563
17,82,18,169,54,Right,CB,64,1.4,500.0,3.8
31,77,0,187,85,Right,CDM,77,7.5,26000.0,14.3
18,72,12,182,75,Right,CDM,60,0.55,650.0,0.935
18,66,11,172,66,Left,LB,55,0.25,500.0,0.413
21,67,7,175,72,Right,CM,60,0.5,500.0,0.8
18,82,16,175,70,Right,LW,66,2.2,7000.0,0.0
24,75,2,182,74,Right,LM,73,4.0,16000.0,6.1
29,74,0,178,72,Right,CM,74,4.1,29000.0,7.8
20,73,12,188,85,Right,GK,61,0.7,1000.0,1.2
30,75,0,175,80,Left,LWB,75,4.8,28000.0,8.2
20,79,12,176,68,Right,LM,67,2.5,6000.0,0.0
22,67,5,177,69,Right,RB,62,0.575,4000.0,0.963
24,77,4,189,84,Left,CM,73,4.3,12000.0,7.6
21,90,4,178,65,Left,RW,86,99.0,150000.0,190.6
21,84,10,173,68,Right,ST,74,9.5,10000.0,16.2
28,79,0,192,86,Right,CDM,79,15.5,69000.0,29.5
21,67,7,184,78,Left,LM,60,0.5,1000.0,0.775
22,84,8,185,80,Right,CM,76,17.0,23000.0,32.3
19,74,17,185,77,Right,CB,57,0.4,600.0,0.75
23,81,8,190,82,Right,GK,73,6.0,7000.0,13.2
22,71,7,186,80,Right,LM,64,1.2,1000.0,2.0
22,72,9,172,76,Right,CDM,63,1.0,2000.0,1.7
20,71,10,184,80,Right,CB,61,0.675,650.0,1.2
19,70,17,177,73,Right,CAM,53,0.24,3000.0,0.534
23,70,4,185,80,Left,CB,66,1.1,3000.0,1.7
22,73,9,176,72,Right,RB,64,1.3,2000.0,2.0
21,75,12,180,75,Right,RM,63,1.2,2000.0,0.0
17,72,17,184,73,Right,ST,55,0.325,500.0,0.609
27,75,0,168,67,Right,CAM,75,6.0,40000.0,11.4
30,77,0,184,76,Right,CM,77,10.0,40000.0,19.0
20,78,15,190,72,Left,CDM,63,1.1,2000.0,2.7
27,79,0,185,80,Right,CDM,79,16.5,26000.0,34.7
19,61,12,175,70,Left,LM,49,0.11,1000.0,0.16
27,71,0,190,83,Right,ST,71,2.0,600.0,4.4
23,75,4,191,83,Right,ST,71,2.7,18000.0,5.1
18,64,13,193,83,Right,CB,51,0.13,500.0,0.244
23,69,8,185,80,Right,GK,61,0.625,900.0,1.0
21,72,8,196,82,Right,CB,64,1.2,800.0,2.1
25,68,1,173,70,Right,RM,67,1.2,500.0,2.7
19,80,20,193,84,Right,GK,60,0.625,750.0,1.5
19,77,17,191,81,Right,CB,60,0.6,3000.0,0.0
18,60,10,183,75,Right,CB,50,0.09,500.0,0.176
27,73,0,176,69,Left,CM,73,2.9,60000.0,0.0
18,79,15,175,71,Left,ST,64,1.4,1000.0,3.0
33,80,0,181,80,Left,LB,80,11.0,31000.0,23.1
23,75,8,178,64,Right,CB,67,2.1,500.0,4.8
16,78,15,179,75,Right,CB,63,1.0,500.0,2.7
16,76,24,191,85,Right,CB,52,0.24,500.0,0.696
23,81,7,185,74,Left,ST,74,8.5,35000.0,17.9
26,65,3,187,81,Right,CB,62,0.45,1000.0,0.641
24,80,2,185,90,Right,CM,78,18.0,78000.0,32.0
19,79,14,173,66,Right,RB,65,1.6,750.0,3.2
20,72,11,178,65,Right,RWB,61,0.675,500.0,1.6
23,78,5,168,57,Right,CM,73,4.6,1000.0,10.5
21,71,9,176,60,Right,CM,62,0.9,6000.0,0.0
28,74,0,185,80,Right,ST,74,3.4,40000.0,0.0
37,76,0,187,82,Left,GK,76,0.825,11000.0,1.7
17,62,12,194,83,Right,GK,50,0.09,500.0,0.176
26,77,3,193,75,Right,CB,74,4.9,19000.0,10.2
20,67,8,182,62,Right,CM,59,0.5,500.0,1.2
19,77,16,178,64,Left,RM,61,0.85,2000.0,1.8
17,78,19,165,68,Right,RM,59,0.55,500.0,1.6
19,80,18,176,71,Left,LB,62,1.0,500.0,2.1
22,74,10,195,80,Right,GK,64,1.1,4000.0,2.5
31,66,0,181,71,Right,CAM,66,0.7,2000.0,1.1
27,61,0,175,70,Left,RW,61,0.35,3000.0,0.438
35,73,0,172,68,Right,RB,73,0.425,25000.0,0.0
25,79,4,164,62,Right,CM,75,8.0,1000.0,18.2
24,72,5,185,77,Right,CDM,67,1.4,2000.0,3.0
32,64,0,176,72,Right,RW,64,0.475,2000.0,0.594
22,70,10,185,81,Right,GK,60,0.475,800.0,0.736
26,78,2,183,81,Right,CDM,76,8.5,29000.0,15.1
38,84,0,183,79,Right,CB,84,7.5,100000.0,14.3
20,81,12,154,50,Right,CM,69,3.3,500.0,7.9
22,73,8,190,88,Right,GK,65,1.4,750.0,2.2
33,74,0,177,85,Right,CDM,74,1.5,2000.0,0.0
21,72,11,192,80,Right,ST,61,0.75,2000.0,1.3
18,78,17,180,70,Left,LB,61,0.8,900.0,1.7
38,75,0,190,90,Right,GK,75,0.625,500.0,1.4
34,67,0,185,85,Right,CB,67,0.325,5000.0,0.471
21,73,9,179,72,Left,LM,64,1.3,3000.0,0.0
21,81,6,189,70,Right,ST,75,9.0,49000.0,0.0
17,74,15,185,75,Left,CB,59,0.475,500.0,1.1
25,78,3,187,83,Right,ST,75,7.5,37000.0,14.8
25,52,2,185,73,Right,GK,50,0.045,1000.0,0.073
27,72,0,188,77,Right,LM,72,2.5,11000.0,3.8
28,70,0,180,70,Left,CM,70,1.6,3000.0,2.6
35,75,0,170,74,Right,RM,75,2.3,5000.0,3.2
23,83,5,187,75,Left,RM,78,21.0,22000.0,33.1
18,71,12,180,75,Right,RB,59,0.5,500.0,0.975
20,74,8,181,81,Left,CM,66,1.9,500.0,4.6
20,66,9,180,70,Left,LB,57,0.35,1000.0,0.578
20,77,12,182,74,Right,RM,65,1.7,3000.0,4.0
24,75,5,186,88,Right,CB,70,2.2,4000.0,3.5
20,84,6,185,79,Right,CAM,78,22.0,33000.0,0.0
25,68,5,184,80,Right,ST,63,0.725,2000.0,0.0
22,80,8,170,67,Right,LW,72,5.5,33000.0,11.6
18,70,18,175,68,Right,CM,52,0.2,1000.0,0.505
21,67,12,174,78,Right,CM,55,0.3,1000.0,0.465
22,63,10,184,75,Right,GK,53,0.18,500.0,0.279
19,62,13,172,68,Right,CAM,49,0.11,500.0,0.217
21,82,8,179,74,Left,CAM,74,9.5,27000.0,20.0
34,74,0,192,87,Right,GK,74,0.725,32000.0,1.2
26,61,1,178,75,Right,ST,60,0.3,2000.0,0.548
29,77,0,185,72,Right,RWB,77,9.5,43000.0,16.2
18,67,16,190,80,Right,CAM,51,0.15,750.0,0.296
18,70,15,175,75,Right,RM,55,0.3,550.0,0.608
19,73,14,180,68,Left,CM,59,0.525,1000.0,0.0
20,68,15,187,80,Right,CB,53,0.21,600.0,0.394
25,81,3,178,70,Left,LB,78,17.0,43000.0,33.6
21,67,12,194,84,Right,GK,55,0.275,650.0,0.454
24,78,5,177,69,Right,CDM,73,4.2,17000.0,7.0
24,73,4,192,85,Right,GK,69,1.6,9000.0,0.0
18,65,12,176,70,Right,RWB,53,0.21,500.0,0.326
19,66,15,175,65,Left,LB,51,0.13,500.0,0.257
23,66,9,176,71,Right,CM,57,0.375,1000.0,0.581
34,74,0,184,78,Right,CDM,74,1.4,11000.0,2.2
19,74,17,182,73,Right,CM,57,0.425,2000.0,0.946
23,56,7,172,68,Left,LB,49,0.09,500.0,0.14
23,69,4,178,73,Right,ST,65,1.0,500.0,2.2
18,68,8,193,83,Right,GK,60,0.45,500.0,1.0
19,76,12,179,72,Right,ST,64,1.4,850.0,2.5
18,65,16,185,65,Right,GK,49,0.1,500.0,0.238
23,62,8,171,65,Right,LM,54,0.24,500.0,0.348
24,79,3,173,71,Right,LM,76,10.0,33000.0,19.8
29,63,0,173,68,Right,RM,63,0.475,600.0,0.689
19,69,10,182,80,Right,RB,59,0.475,500.0,0.736
25,68,1,187,77,Left,LW,67,1.2,4000.0,1.8
19,74,10,176,68,Right,CM,64,1.3,500.0,3.1
18,63,13,177,73,Right,CM,50,0.11,650.0,0.261
17,79,20,170,54,Left,LB,59,0.575,500.0,1.8
18,65,13,184,80,Right,CDM,52,0.17,500.0,0.353
21,70,9,182,65,Right,CM,61,0.725,2000.0,1.2
25,69,3,173,65,Right,CDM,66,1.0,2000.0,1.4
18,73,17,186,77,Right,ST,56,0.375,1000.0,0.947
23,68,5,187,82,Left,LB,63,0.675,2000.0,1.2
20,74,14,185,75,Right,CB,60,0.55,2000.0,1.5
22,60,10,178,75,Right,ST,50,0.11,500.0,0.171
22,75,8,170,68,Right,RB,67,2.2,2000.0,4.3
23,82,6,190,82,Right,CB,76,11.0,61000.0,20.9
21,86,10,167,56,Right,RM,76,17.0,650.0,39.1
27,69,2,184,78,Left,CB,67,1.1,5000.0,1.7
18,70,15,177,70,Right,RM,55,0.3,500.0,0.623
35,69,0,177,73,Right,CDM,69,0.4,500.0,0.88
23,69,7,190,84,Right,GK,62,0.675,1000.0,1.2
22,69,6,183,77,Right,CM,63,0.775,2000.0,1.2
30,71,0,186,75,Right,CB,71,1.5,11000.0,2.9
24,71,6,180,81,Left,RM,65,1.1,2000.0,2.1
22,68,9,180,75,Right,RM,59,0.5,1000.0,0.875
21,77,11,161,55,Right,CAM,66,1.9,500.0,4.4
26,77,0,172,68,Right,LW,77,11.5,44000.0,21.9
20,66,9,177,67,Right,LW,57,0.35,3000.0,0.578
28,82,0,171,70,Right,ST,82,31.0,77000.0,63.6
28,79,0,186,82,Left,CB,79,0.0,0.0,0.0
25,82,5,183,92,Right,CB,77,14.0,45000.0,26.3
20,81,11,174,64,Right,CM,70,3.5,41000.0,7.9
23,74,7,173,63,Right,CB,67,1.9,500.0,4.6
20,68,13,168,65,Left,CAM,55,0.3,600.0,0.563
19,69,16,183,72,Right,CB,53,0.23,500.0,0.431
20,76,10,175,63,Right,CDM,66,1.8,500.0,4.2
23,76,7,162,56,Right,ST,69,2.8,500.0,6.7
22,81,7,174,60,Left,LB,74,8.0,34000.0,16.0
30,64,0,175,67,Right,RB,64,0.5,2000.0,0.675
26,68,0,178,70,Left,LB,68,1.2,500.0,2.6
19,75,18,188,78,Left,GK,57,0.375,500.0,0.703
22,69,7,178,75,Left,LB,62,0.775,2000.0,1.3
27,71,0,194,85,Left,ST,71,2.0,750.0,4.4
23,66,7,191,80,Right,ST,59,0.45,1000.0,0.878
21,65,8,182,74,Right,RB,57,0.35,500.0,0.508
29,79,0,188,84,Right,GK,79,12.0,20000.0,25.2
29,68,0,172,69,Right,LM,68,1.2,4000.0,1.7
31,75,0,183,77,Right,CM,75,4.6,22000.0,6.0
24,59,3,174,68,Right,LM,56,0.2,2000.0,0.345
40,73,0,193,83,Left,GK,73,0.35,4000.0,0.63
18,65,12,170,65,Right,RM,53,0.22,850.0,0.429
21,76,7,182,80,Right,ST,69,2.9,6000.0,4.9
24,78,4,180,77,Right,RB,74,5.5,34000.0,10.3
20,64,9,174,66,Right,CM,55,0.275,850.0,0.399
18,75,20,183,70,Right,CM,55,0.35,800.0,0.788
19,75,14,188,78,Left,CM,61,0.775,3000.0,0.0
20,67,8,185,80,Right,ST,59,0.5,2000.0,0.0
25,77,5,174,70,Left,LB,72,3.2,35000.0,6.3
20,68,11,188,82,Right,CB,57,0.325,2000.0,0.65
19,60,7,177,70,Right,CM,53,0.18,500.0,0.315
22,76,9,181,76,Left,LB,67,2.2,2000.0,3.4
23,65,6,188,71,Right,GK,59,0.12,2000.0,0.0
22,62,9,172,70,Right,RB,53,0.2,2000.0,0.37
26,73,0,170,63,Left,RM,73,3.3,34000.0,6.3
22,73,10,185,71,Right,GK,63,0.925,2000.0,1.6
17,73,15,171,69,Right,RM,58,0.475,500.0,1.3
31,76,0,189,91,Right,ST,76,6.5,25000.0,13.7
27,74,0,177,68,Right,CM,74,4.5,17000.0,7.2
22,79,6,188,74,Right,LM,73,4.9,47000.0,0.0
22,75,12,189,81,Left,LM,63,1.2,2000.0,2.2
30,75,0,181,75,Right,CM,75,5.5,1000.0,12.1
22,81,8,172,63,Left,RW,73,7.0,7000.0,11.9
25,68,3,173,66,Right,ST,65,0.95,2000.0,1.7
33,79,0,188,93,Right,GK,79,5.5,28000.0,11.0
22,73,9,178,73,Right,RB,64,1.3,3000.0,3.0
21,62,9,178,82,Left,CM,53,0.05,2000.0,0.0
20,73,10,172,64,Right,CM,63,1.0,1000.0,2.3
23,79,4,183,75,Left,LB,75,7.5,61000.0,0.0
21,68,9,187,72,Right,CB,59,0.475,2000.0,0.784
18,67,9,183,75,Right,RB,58,0.4,500.0,0.7
35,82,0,183,76,Right,CDM,82,8.5,25000.0,17.9
23,73,7,180,72,Right,RB,66,1.6,13000.0,0.0
19,70,17,180,70,Right,RW,53,0.24,900.0,0.582
23,75,8,185,75,Right,RB,67,2.2,5000.0,3.7
22,63,9,185,78,Right,GK,54,0.21,500.0,0.305
19,72,17,189,84,Right,GK,55,0.3,500.0,0.563
25,73,5,180,72,Right,GK,68,0.0,0.0,0.0
19,67,10,186,81,Right,CDM,57,0.325,500.0,0.536
27,52,0,178,82,Left,LM,52,0.08,500.0,0.108
19,82,14,187,70,Left,ST,68,2.9,17000.0,7.3
33,78,0,180,72,Left,CB,78,6.5,26000.0,13.7
44,77,0,192,92,Right,GK,77,1.2,3000.0,1.9
29,81,0,165,63,Right,CDM,81,22.0,1000.0,46.2
23,89,5,189,89,Right,CB,84,57.5,70000.0,99.2
20,79,10,176,72,Left,LM,69,3.1,9000.0,0.0
23,76,5,167,57,Right,LM,71,2.8,3000.0,4.0
36,81,0,189,88,Right,GK,81,2.9,17000.0,4.4
19,76,12,175,79,Right,CAM,64,1.4,3000.0,3.2
18,80,14,180,76,Right,LM,66,2.0,3000.0,4.7
19,71,11,185,82,Left,ST,60,0.525,2000.0,1.2
23,79,6,175,76,Left,CM,73,4.8,750.0,11.5
29,73,0,171,63,Right,CAM,73,3.0,21000.0,5.4
22,79,5,176,71,Right,ST,74,6.5,27000.0,11.5
30,66,0,194,88,Right,CB,66,0.7,2000.0,1.0
20,72,14,181,80,Left,CM,58,0.5,700.0,1.0
17,76,22,180,75,Right,CB,54,0.325,500.0,0.764
28,76,1,181,74,Right,CB,75,5.5,18000.0,11.4
19,66,15,182,78,Right,ST,51,0.14,750.0,0.263
34,75,0,187,84,Right,ST,75,2.7,40000.0,4.6
18,73,20,170,65,Right,LW,53,0.25,500.0,0.65
18,59,10,174,68,Right,ST,49,0.1,500.0,0.175
36,81,0,179,67,Right,CDM,81,5.0,86000.0,9.3
17,78,19,185,80,Right,RM,59,0.55,500.0,1.2
18,84,19,187,75,Right,CDM,65,1.7,3000.0,4.0
33,71,0,193,79,Right,GK,71,0.6,20000.0,1.1
20,61,8,191,90,Right,GK,53,0.18,600.0,0.36
24,69,3,166,61,Right,LM,66,1.2,2000.0,1.6
21,65,8,178,75,Right,CM,57,0.375,800.0,0.619
27,70,0,178,63,Left,ST,70,1.7,3000.0,2.3
